FullTime;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³]
27-03-2023 17:59;De-Ballast;Running De-Ballast;251;0;0,35;0,34;0,01;13,2;240;72,001;104,7;System In Line;System Ok;500;91,87502
27-03-2023 17:59;De-Ballast;Running De-Ballast;199;0;0,58;0,59;0;13,2;245;71,998;105,1;System In Line;System Ok;500;130,625
27-03-2023 17:59;De-Ballast;Running De-Ballast;313;0;0,39;0,38;0;13,3;271;71,997;105,5;System In Line;System Ok;500;81,25
27-03-2023 17:59;De-Ballast;Running De-Ballast;260;0;0,73;0,73;0,01;13,3;193;71,998;106;System In Line;System Ok;500;70,62501
27-03-2023 18:00;De-Ballast;Running De-Ballast;194;0;0,46;0,45;0,01;13,3;276;71,998;106,3;System In Line;System Ok;500;100,625
27-03-2023 18:00;De-Ballast;Running De-Ballast;259;0;0,73;0,73;0,01;13,3;224;72,002;106,7;System In Line;System Ok;500;90
27-03-2023 18:00;De-Ballast;Running De-Ballast;276;0;1,93;1,94;0;13,3;218;71,999;107,1;System In Line;System Ok;500;111,875
27-03-2023 18:00;De-Ballast;Running De-Ballast;274;0;1,81;1,71;0;13,3;262;72;107,6;System In Line;System Ok;500;104,375
27-03-2023 18:00;De-Ballast;Running De-Ballast;222;0;2,92;2,93;0,01;13,3;377;71,996;107,9;System In Line;System Ok;500;188,75
27-03-2023 18:00;De-Ballast;Running De-Ballast;191;0;1,3;1,3;0,02;13,3;601;72,002;108,3;System In Line;System Ok;500;316,25
27-03-2023 18:00;De-Ballast;Running De-Ballast;221;0;1,15;1,12;0,02;13,3;367;72,001;108,5;System In Line;System Ok;500;192,5
27-03-2023 18:00;De-Ballast;Running De-Ballast;156;0;0,73;0,73;-0,01;13,3;421;71,995;108,9;System In Line;System Ok;500;212,5
27-03-2023 18:00;De-Ballast;Running De-Ballast;138;0;0,43;0,39;0;13,3;615;71,992;109,1;System In Line;System Ok;500;307,5
27-03-2023 18:00;De-Ballast;Running De-Ballast;24;0;0,29;0,27;0,02;13,3;811;71,99;109,2;System In Line;System Ok;500;446,25
27-03-2023 18:00;De-Ballast;Running De-Ballast;4;0;0,27;0,26;0,02;13,3;695;72,002;109,2;System In Line;System Ok;500;407,5
27-03-2023 18:01;De-Ballast;Running De-Ballast;3;0;0,28;0,27;0,01;13,4;677;72,006;109,2;System In Line;System Ok;500;373,125
27-03-2023 18:01;De-Ballast;Running De-Ballast;0;0;0,31;0,29;0,01;13,7;679;71,992;109,2;System In Line;System Ok;500;409,375
27-03-2023 18:01;De-Ballast;Running De-Ballast;2;0;0,23;0,22;0,01;14,2;715;71,995;109,2;System In Line;System Ok;500;396,875
27-03-2023 18:01;De-Ballast;Running De-Ballast;0;0;0,28;0,28;0,01;14,9;730;71,999;109,2;System In Line;System Ok;500;406,25
27-03-2023 18:01;De-Ballast;Running De-Ballast;0;0;0,22;0,21;0,01;15,6;646;71,993;109,2;System In Line;System Ok;500;348,75
27-03-2023 18:01;De-Ballast;Running De-Ballast;0;0;0,23;0,22;0,01;16,3;720;72,001;109,2;System In Line;System Ok;500;398,125
27-03-2023 18:04;Water Filling;Water Filling;10;0;0,93;0,92;0,01;15,5;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;1;0;0,53;0,52;0,01;15,5;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;2;0;0,5;0,49;0;15,6;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;1;0;0,52;0,51;0,01;15,6;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;7;0;0,57;0,56;0,01;15,7;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;1;0;0,6;0,58;0,01;15,8;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;6;0;0,66;0,65;0,01;15,8;1;0;109,2;System In Line;System In Alarm;500;35
27-03-2023 18:04;Water Filling;Water Filling;1;0;0,75;0,75;0,01;15,9;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:04;Water Filling;Water Filling;2;0;1,55;1,55;0,01;15,9;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:04;Water Filling;Water Filling;3;0;1,87;1,86;0,01;15,9;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;Water Filling;4;0;1,89;1,88;0,01;15,9;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;Water Filling;5;0;1,83;1,82;0,01;15,8;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;Water Filling;3;0;2,53;2,54;0,01;15,6;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;Water Filling;9;0;3,19;3,18;0;15,5;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;Water Filling;1;0;3,19;3,18;0,01;15,3;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;Water Filling;7;0;3,18;3,18;0,01;15,2;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:05;Water Filling;UV Lamps Not Ready;13;0;3,18;3,17;0,01;15,2;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:10;Water Filling;System Ready;13;0;3,16;3,15;0,01;15,3;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:15;Water Filling;System Ready;9;0;3,17;3,16;0,01;15,5;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:20;Water Filling;System Ready;9;0;3,17;3,16;0,01;15,6;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:25;Water Filling;System Ready;4;0;3,18;3,17;0,01;15,8;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:30;Water Filling;System Ready;1;0;3,19;3,18;0,01;16;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:35;Water Filling;System Ready;5;0;3,21;3,2;0,01;16;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:40;Water Filling;System Ready;13;0;3,22;3,21;0,01;16,1;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:45;Water Filling;System Ready;9;0;3,24;3,23;0,01;16,2;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:50;Water Filling;System Ready;4;0;3,25;3,25;0,01;16,2;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 18:55;Water Filling;System Ready;4;0;3,27;3,26;0,01;16,3;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 19:00;De-Ballast;Open Recirculation Valves;8;0;3,29;3,28;0,01;16,4;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 19:00;De-Ballast;Recirculation;2;13;3,3;3,29;0,01;16,4;1;0;109,2;System In Line;System Ok;500;35
27-03-2023 19:00;De-Ballast;Powering Up UV Lamps;5;24;3,2;3,18;0,01;16,4;1;14,713;109,2;System In Line;System Ok;500;35
27-03-2023 19:00;De-Ballast;Powering Up UV Lamps;6;25;2,97;2,96;0,01;16,4;5;13,521;109,2;System In Line;System Ok;500;35
27-03-2023 19:00;De-Ballast;Powering Up UV Lamps;5;25;2,78;2,77;0,01;16,4;5;13,15;109,2;System In Line;System Ok;500;35
27-03-2023 19:00;De-Ballast;Powering Up UV Lamps;0;25;2,71;2,7;0,01;16,5;6;14,953;109,2;System In Line;System Ok;500;35
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;2;25;2,63;2,62;0,01;16,7;8;19,615;109,2;System In Line;System Ok;500;35
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;4;25;2,59;2,58;0,01;16,9;33;30,322;109,2;System In Line;System Ok;500;35
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;2;25;2,56;2,54;0,01;17;135;45,684;109,2;System In Line;System Ok;500;35
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;12;25;2,54;2,53;0,01;17,2;240;58,296;109,2;System In Line;System Ok;500;96,875
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;1;25;2,51;2,5;0,01;17,4;255;66,399;109,2;System In Line;System Ok;500;105,625
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;30;25;2,56;2,55;0,01;17,6;292;71,969;109,2;System In Line;System Ok;500;132,5
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;2;25;2,57;2,57;0,01;17,9;293;72,003;109,2;System In Line;System Ok;500;131,25
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;0;25;2,57;2,56;0,01;18,3;325;72,004;109,2;System In Line;System Ok;500;153,125
27-03-2023 19:01;De-Ballast;Powering Up UV Lamps;0;25;2,56;2,56;0,01;18,6;369;72,003;109,2;System In Line;System Ok;500;178,125
27-03-2023 19:01;De-Ballast;Running De-Ballast;0;24;2,62;2,86;-0,01;19;406;72,006;109,2;System In Line;System Ok;500;202,5
27-03-2023 19:01;De-Ballast;Running De-Ballast;31;4;4,03;4,02;-0,04;19,4;251;72,004;0;System In Line;System Ok;500;122,5
27-03-2023 19:02;De-Ballast;Running De-Ballast;207;0;4,56;4,56;-0,03;19,6;834;72,006;0,3;System In Line;System Ok;500;446,25
27-03-2023 19:02;De-Ballast;Running De-Ballast;295;0;3,92;3,96;0,01;19,3;1278;70,548;0,6;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;363;0;3,82;3,82;0,01;18,4;1398;69,126;1,1;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;446;0;3,86;3,84;0;17,6;1604;67,682;1,7;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;456;0;3,25;3,24;0;16,8;1595;66,242;2,5;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;509;0;3,65;3,62;0,01;16,2;1553;66,227;3,1;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;475;0;3,32;3,26;0,01;15,7;1442;64,8;4;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;503;0;3,56;3,54;0,02;15,3;1399;63,366;4,6;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;484;0;3,46;3,46;0,02;14,9;1381;61,931;5,5;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;494;0;3,48;3,47;0;14,6;1335;60,479;6,1;System In Line;System Ok;500;500
27-03-2023 19:02;De-Ballast;Running De-Ballast;487;0;3,43;3,43;0;14,5;1244;59,034;7;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;511;0;3,39;3,38;0,01;14,3;1241;57,598;7,7;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;511;0;3,39;3,37;0,01;14,1;1212;56,165;8,5;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;506;0;3,41;3,39;0,01;14;1191;54,721;9,2;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;509;0;3,36;3,36;0,01;13,9;1121;53,291;10,1;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;506;0;3,55;3,54;0,01;13,9;1034;53,28;10,8;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;498;0;3,21;3,2;0,02;13,8;1026;53,287;11,6;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;506;0;3,7;3,68;0,02;13,7;1020;53,282;12,3;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;497;0;3,23;3,2;0,02;13,6;1023;53,283;13,1;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;498;0;3,58;3,57;0,02;13,5;1012;53,28;13,8;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;499;0;3,36;3,37;0,01;13,5;1017;53,282;14,7;System In Line;System Ok;500;500
27-03-2023 19:03;De-Ballast;Running De-Ballast;503;0;3,45;3,45;0;13,5;1024;53,283;15,4;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;495;0;3,42;3,43;0;13,4;1027;53,277;16,2;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;508;0;3,45;3,45;0;13,4;1027;53,279;16,9;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;492;0;3,44;3,43;0,01;13,3;1028;53,281;17,7;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;503;0;3,44;3,42;0,02;13,3;1027;53,278;18,4;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;499;0;3,5;3,51;0,02;13,3;1029;53,284;19,2;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;495;0;3,39;3,39;0;13,3;1030;53,283;19,9;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;502;0;3,49;3,48;0;13,2;1030;53,283;20,8;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;496;0;3,43;3,43;0,01;13,2;1029;53,278;21,5;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;498;0;3,44;3,44;0,01;13,2;1025;53,282;22,3;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;500;0;3,42;3,4;0,01;13,2;1030;53,274;23;System In Line;System Ok;500;500
27-03-2023 19:04;De-Ballast;Running De-Ballast;493;0;3,46;3,44;0,02;13,1;1029;53,284;23,8;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;504;0;3,4;3,42;0,02;13,1;1028;53,279;24,5;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;485;0;3,47;3,45;0,01;13,1;1031;53,281;25,3;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;507;0;3,44;3,43;0,01;13,1;1032;53,285;26;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;487;0;3,33;3,31;0,01;13,1;1032;53,278;26,8;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;505;0;3,66;3,63;0,01;13,1;1031;53,279;27,5;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;490;0;3,26;3,25;0,01;13;1031;53,283;28,4;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;507;0;3,63;3,61;0,01;13;1032;53,28;29;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;493;0;3,24;3,23;0,02;13;1034;53,276;29,9;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;499;0;3,55;3,53;0,02;13;1035;53,281;30,6;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;501;0;3,38;3,38;0,02;13;1034;53,286;31,4;System In Line;System Ok;500;500
27-03-2023 19:05;De-Ballast;Running De-Ballast;496;0;3,41;3,4;0,01;13;1036;53,279;32,1;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;503;0;3,47;3,46;0,01;13;1035;53,288;32,9;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;494;0;3,34;3,34;0,01;13;1036;53,284;33,6;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;501;0;3,5;3,5;0,01;13;1035;53,286;34,4;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;499;0;3,34;3,34;0,01;13;1034;53,283;35,1;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;502;0;3,46;3,47;0;13;1036;53,285;36;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;498;0;3,39;3,4;-0,01;13;1034;53,281;36,7;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;500;0;3,38;3,38;0;12,9;1032;53,285;37,5;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;499;0;3,52;3,52;0;12,9;1033;53,284;38,2;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;495;0;3,3;3,29;0,01;12,9;1035;53,289;39;System In Line;System Ok;500;500
27-03-2023 19:06;De-Ballast;Running De-Ballast;503;0;3,45;3,45;0;12,9;1035;53,284;39,7;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;499;0;3,49;3,45;0,01;12,9;1032;53,281;40,6;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;498;0;3,36;3,36;0,02;12,9;1034;53,284;41,3;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;501;0;3,5;3,47;0,02;12,9;1035;53,28;42,1;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;501;0;3,39;3,39;0,02;12,9;1035;53,278;42,8;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;499;0;3,45;3,46;0,01;12,9;1035;53,28;43,6;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;503;0;3,4;3,37;0,01;12,9;1035;53,286;44,3;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;495;0;3,44;3,42;0,01;12,9;1038;53,279;45,1;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;501;0;3,38;3,35;0,01;12,9;1041;53,284;45,8;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;496;0;3,46;3,44;0,02;12,9;1038;53,282;46,7;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;504;0;3,37;3,37;0,01;12,9;1036;53,282;47,4;System In Line;System Ok;500;500
27-03-2023 19:07;De-Ballast;Running De-Ballast;495;0;3,41;3,4;0,01;12,9;1042;53,28;48,2;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;502;0;3,43;3,41;0,01;12,9;1040;53,283;48,9;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;503;0;3,43;3,41;0,02;12,9;1041;53,285;49,7;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;492;0;3,32;3,32;0,02;12,9;1043;53,282;50,4;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;506;0;3,46;3,45;0,01;12,9;1042;53,286;51,2;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;494;0;3,36;3,34;0,01;12,9;1045;53,285;51,9;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;500;0;3,45;3,43;0,02;12,9;1042;53,279;52,8;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;499;0;3,45;3,46;0,01;12,9;1040;53,284;53,5;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;497;0;3,34;3,33;0;12,9;1045;53,281;54,3;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;501;0;3,45;3,44;0,01;12,9;1041;53,284;55;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;488;0;3,34;3,34;0,01;12,9;1038;53,287;55,8;System In Line;System Ok;500;500
27-03-2023 19:08;De-Ballast;Running De-Ballast;506;0;3,37;3,34;0,01;12,9;1042;53,283;56,5;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;494;0;3,46;3,47;0,01;12,9;1044;53,283;57,3;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;500;0;3,28;3,28;0;12,9;1038;53,288;58;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;507;0;3,45;3,45;0,01;12,9;1044;53,281;58,8;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;507;0;3,16;3,14;0,01;12,9;1049;53,276;59,6;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;516;0;3,45;3,41;0,01;12,9;1042;53,282;60,4;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;506;0;3,3;3,3;0,01;12,9;1049;53,281;61,1;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;506;0;3,39;3,35;0,01;12,9;1023;51,842;62;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;510;0;3,37;3,35;0,02;12,9;1009;51,84;62,7;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;491;0;3,56;3,55;0,01;12,9;1008;51,843;63,5;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;494;0;3,35;3,33;0,01;12,9;1013;51,842;64,2;System In Line;System Ok;500;500
27-03-2023 19:09;De-Ballast;Running De-Ballast;488;0;3,51;3,51;0,01;12,9;1010;51,847;65;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;495;0;3,39;3,38;0,01;12,9;1004;51,836;65,7;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;491;0;3,53;3,52;0,01;12,9;1013;51,839;66,5;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;491;0;3,37;3,36;0,02;12,9;1009;51,842;67,2;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;493;0;3,53;3,52;0,02;12,9;1001;51,841;68;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;490;0;3,38;3,37;0,01;12,9;1003;51,847;68,7;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;499;0;3,44;3,4;0,01;12,9;1007;51,844;69,5;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;500;0;3,29;3,29;0,01;12,9;1008;51,843;70,2;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;504;0;3,44;3,43;0,01;12,9;1005;51,846;71,1;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;499;0;3,4;3,41;0;12,9;1010;51,845;71,8;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;505;0;3,31;3,29;0;12,9;1010;51,839;72,6;System In Line;System Ok;500;500
27-03-2023 19:10;De-Ballast;Running De-Ballast;499;0;3,53;3,51;0,01;12,9;1008;51,845;73,3;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;501;0;3,26;3,23;0,02;12,9;1012;51,839;74,1;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;500;0;3,52;3,47;0,02;12,9;1004;51,847;74,8;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;505;0;3,31;3,29;0,01;12,9;1004;51,842;75,7;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;501;0;3,46;3,44;0,01;12,9;1009;51,845;76,4;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;501;0;3,38;3,36;0,01;12,8;1007;51,841;77,2;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;504;0;3,35;3,35;0,01;12,9;1007;51,844;77,9;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;503;0;3,48;3,49;0;12,9;1017;51,844;78,7;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;500;0;3,29;3,28;0;12,9;1020;51,842;79,4;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;498;0;3,52;3,52;0;12,8;1008;51,841;80,3;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;499;0;3,38;3,36;0;12,9;1009;51,844;81;System In Line;System Ok;500;500
27-03-2023 19:11;De-Ballast;Running De-Ballast;494;0;3,41;3,39;0,01;12,9;1022;51,845;81,8;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;502;0;3,41;3,43;0,01;12,9;1015;51,846;82,5;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;493;0;3,39;3,39;0;12,9;1013;51,843;83,3;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;502;0;3,43;3,42;0;12,9;1010;51,848;84;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;491;0;3,37;3,36;0,01;12,9;1011;51,844;84,8;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;502;0;3,49;3,46;0,02;12,9;1016;51,845;85,5;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;496;0;3,31;3,31;0,02;12,9;1016;51,853;86,3;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;498;0;3,47;3,46;0,02;12,9;1019;51,85;87;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;499;0;3,32;3,31;0,02;12,9;1019;51,842;87,9;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;498;0;3,47;3,46;0,01;12,9;1023;51,848;88,5;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;499;0;3,32;3,32;0,01;12,9;1015;51,846;89,4;System In Line;System Ok;500;500
27-03-2023 19:12;De-Ballast;Running De-Ballast;498;0;3,46;3,44;0;12,9;1013;51,845;90,1;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;497;0;3,33;3,35;0;12,9;1016;51,847;90,9;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;502;0;3,49;3,48;0;12,9;1021;51,842;91,6;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;494;0;3,25;3,25;0;12,9;1018;51,845;92,4;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;507;0;3,59;3,58;0;12,9;1012;51,844;93,1;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;486;0;3,17;3,18;0;12,9;1020;51,841;94;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;507;0;3,55;3,56;0;12,9;1015;51,84;94,6;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;492;0;3,3;3,29;0;12,9;1013;51,845;95,5;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;503;0;3,47;3,46;0,01;12,9;1016;51,846;96,2;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;497;0;3,33;3,32;0,01;12,9;1014;51,843;97;System In Line;System Ok;500;500
27-03-2023 19:13;De-Ballast;Running De-Ballast;502;0;3,45;3,42;0,02;12,9;1013;51,848;97,7;System In Line;System Ok;500;500
